,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01002285,528,37.19%,56.74%,4.17%,1.52%,0.38%,36.63%,55.78%,6.46%,0.39%,0.75%,27.58%,57.68%,13.61%,0.38%,0.75%,36.23%,58.05%,4.76%,0.76%,0.19%,40.23%,49.34%,9.87%,0.19%,0.38%,36.24%,56.55%,6.64%,0.00%,0.57%,42.86%,55.43%,1.33%,0.00%,0.38%,Havering,Havering,London,EPN
E01002286,598,37.69%,59.13%,2.68%,0.00%,0.50%,37.45%,56.51%,5.87%,0.17%,0.00%,26.71%,58.88%,13.91%,0.17%,0.34%,36.32%,60.33%,3.02%,0.34%,0.00%,39.87%,51.26%,8.54%,0.34%,0.00%,36.35%,55.95%,7.71%,0.00%,0.00%,41.21%,57.96%,0.84%,0.00%,0.00%,Havering,Havering,London,EPN
E01002287,630,40.54%,55.64%,2.38%,0.32%,1.11%,40.87%,52.93%,4.77%,0.17%,1.26%,29.33%,56.99%,12.25%,0.16%,1.27%,39.84%,55.86%,2.87%,0.32%,1.11%,44.36%,47.69%,7.31%,0.32%,0.32%,39.75%,52.94%,6.84%,0.00%,0.48%,44.75%,53.82%,1.11%,0.00%,0.32%,Havering,Havering,London,EPN
E01002288,537,41.98%,54.66%,2.80%,0.19%,0.37%,42.33%,52.82%,4.66%,0.19%,0.00%,31.52%,58.90%,9.21%,0.19%,0.19%,40.93%,55.34%,3.54%,0.19%,0.00%,45.52%,49.44%,4.66%,0.37%,0.00%,41.79%,53.73%,4.48%,0.00%,0.00%,47.57%,51.87%,0.56%,0.00%,0.00%,Havering,Havering,London,EPN
E01002289,645,39.13%,56.52%,3.26%,0.62%,0.47%,37.33%,56.36%,5.92%,0.38%,0.00%,27.92%,59.43%,11.87%,0.16%,0.62%,36.50%,59.21%,3.75%,0.53%,0.00%,40.53%,50.16%,8.54%,0.78%,0.00%,36.96%,56.68%,6.06%,0.31%,0.00%,42.43%,55.85%,1.40%,0.31%,0.00%,Havering,Havering,London,EPN
E01002290,652,38.25%,58.99%,2.15%,0.15%,0.46%,35.15%,58.70%,5.68%,0.15%,0.31%,26.54%,59.06%,13.93%,0.15%,0.31%,36.20%,60.27%,3.07%,0.15%,0.31%,37.94%,52.84%,8.91%,0.31%,0.00%,34.41%,58.68%,6.61%,0.00%,0.31%,41.17%,58.06%,0.77%,0.00%,0.00%,Havering,Havering,London,EPN
E01002291,785,33.83%,36.56%,18.34%,6.83%,4.44%,32.98%,51.12%,12.26%,2.31%,1.33%,27.13%,49.64%,17.13%,4.29%,1.82%,32.24%,52.58%,11.84%,2.68%,0.66%,56.72%,34.74%,6.49%,1.48%,0.57%,53.08%,38.72%,6.49%,1.14%,0.57%,57.03%,39.52%,1.73%,1.15%,0.58%,Havering,Havering,London,EPN
E01002292,662,41.30%,55.67%,1.82%,0.30%,0.91%,38.36%,57.25%,3.71%,0.23%,0.45%,31.41%,59.83%,7.86%,0.30%,0.61%,39.14%,57.66%,2.52%,0.23%,0.46%,41.45%,51.89%,6.35%,0.30%,0.00%,37.44%,58.30%,3.65%,0.15%,0.46%,44.97%,54.27%,0.76%,0.00%,0.00%,Havering,Havering,London,EPN
E01002293,1375,35.16%,33.62%,16.66%,7.90%,6.66%,36.09%,43.36%,13.09%,4.85%,2.61%,30.15%,44.09%,15.02%,7.18%,3.56%,34.75%,44.99%,13.82%,5.44%,0.99%,52.00%,37.75%,6.54%,1.97%,1.73%,50.65%,38.42%,6.92%,1.85%,2.16%,53.99%,39.03%,3.46%,1.76%,1.76%,Havering,Havering,London,EPN
E01002294,637,53.53%,40.44%,3.09%,1.18%,1.76%,53.38%,39.12%,5.39%,1.08%,1.03%,50.71%,40.07%,6.74%,0.86%,1.61%,51.69%,42.50%,3.77%,1.13%,0.92%,64.85%,28.09%,5.59%,1.32%,0.15%,52.37%,41.37%,5.04%,0.46%,0.76%,53.52%,43.43%,2.45%,0.46%,0.15%,Havering,Havering,London,EPN
E01002295,837,37.55%,39.06%,15.13%,4.83%,3.43%,37.68%,48.03%,10.39%,2.47%,1.43%,31.65%,46.78%,15.49%,4.39%,1.69%,36.13%,51.00%,9.57%,3.00%,0.30%,53.97%,37.77%,5.79%,1.50%,0.97%,50.75%,40.77%,6.33%,1.18%,0.97%,54.01%,42.19%,1.63%,1.19%,0.98%,Havering,Havering,London,EPN
E01002296,718,34.42%,43.90%,13.38%,4.03%,4.29%,34.42%,49.22%,9.77%,3.40%,3.19%,24.62%,52.22%,15.41%,3.85%,3.91%,32.01%,52.62%,9.26%,4.42%,1.69%,44.68%,41.95%,9.87%,1.95%,1.56%,42.19%,45.96%,9.38%,0.78%,1.69%,44.68%,49.15%,3.81%,0.79%,1.58%,Havering,Havering,London,EPN
E01002297,725,51.24%,30.94%,8.43%,4.42%,4.97%,51.93%,34.19%,8.35%,3.66%,1.87%,44.22%,39.75%,8.44%,4.96%,2.63%,48.59%,37.71%,8.55%,4.04%,1.12%,60.22%,30.80%,6.22%,1.66%,1.10%,57.46%,33.98%,5.66%,1.52%,1.38%,60.14%,33.85%,3.64%,1.26%,1.12%,Havering,Havering,London,EPN
E01002298,669,42.73%,47.68%,5.85%,2.25%,1.50%,41.29%,49.85%,5.97%,1.73%,1.15%,29.29%,55.91%,11.08%,2.23%,1.49%,39.69%,52.34%,5.57%,1.84%,0.57%,44.98%,46.18%,6.75%,1.50%,0.60%,42.34%,49.70%,6.61%,0.75%,0.60%,47.82%,48.72%,2.11%,0.75%,0.60%,Havering,Havering,London,EPN
E01002299,683,49.12%,47.51%,2.64%,0.29%,0.44%,50.26%,44.76%,4.39%,0.24%,0.35%,39.70%,51.34%,8.37%,0.16%,0.43%,48.68%,47.22%,3.51%,0.44%,0.15%,51.61%,42.82%,5.13%,0.29%,0.15%,48.39%,46.63%,4.69%,0.00%,0.29%,53.96%,45.31%,0.59%,0.00%,0.15%,Havering,Havering,London,EPN
E01002300,865,41.10%,45.93%,7.03%,2.31%,3.63%,41.67%,47.07%,8.21%,2.01%,1.04%,33.45%,48.52%,13.48%,2.93%,1.62%,40.43%,49.82%,6.77%,2.25%,0.73%,48.79%,42.20%,7.36%,1.32%,0.33%,45.38%,47.03%,5.93%,1.32%,0.33%,50.28%,46.95%,1.55%,0.89%,0.33%,Havering,Havering,London,EPN
E01002301,638,41.60%,53.53%,3.30%,0.63%,0.94%,41.96%,51.48%,5.78%,0.00%,0.79%,31.19%,56.60%,11.26%,0.16%,0.78%,40.78%,54.38%,4.05%,0.00%,0.79%,45.37%,46.31%,8.01%,0.31%,0.00%,41.13%,52.90%,5.65%,0.16%,0.16%,47.17%,51.57%,1.26%,0.00%,0.00%,Havering,Havering,London,EPN
E01002302,635,37.34%,55.00%,4.37%,1.56%,1.72%,37.61%,54.43%,5.69%,1.35%,0.92%,29.18%,58.31%,9.80%,1.61%,1.09%,36.60%,57.57%,3.70%,1.51%,0.62%,42.50%,47.19%,9.22%,0.78%,0.31%,38.34%,55.71%,4.85%,0.63%,0.47%,42.83%,54.96%,1.42%,0.47%,0.31%,Havering,Havering,London,EPN
E01002303,876,48.81%,44.27%,3.86%,1.48%,1.59%,49.64%,43.78%,4.79%,1.79%,0.00%,41.44%,48.40%,7.54%,1.65%,0.96%,48.53%,45.71%,3.90%,1.86%,0.00%,54.48%,39.50%,4.77%,1.02%,0.23%,49.66%,45.00%,4.55%,0.57%,0.23%,53.92%,44.14%,1.14%,0.57%,0.23%,Havering,Havering,London,EPN
E01002304,523,37.17%,37.52%,15.22%,5.66%,4.42%,36.50%,44.49%,12.06%,4.17%,2.78%,26.94%,48.55%,15.64%,5.34%,3.54%,34.64%,47.02%,11.92%,5.18%,1.24%,49.38%,35.93%,10.62%,2.65%,1.42%,46.37%,40.18%,9.56%,2.30%,1.59%,49.10%,43.17%,4.32%,1.98%,1.44%,Havering,Havering,London,EPN
E01002305,637,45.54%,49.61%,2.97%,0.78%,1.10%,46.36%,47.68%,5.53%,0.43%,0.00%,36.94%,51.99%,9.66%,1.41%,0.00%,45.39%,49.58%,4.71%,0.31%,0.00%,49.45%,44.13%,5.63%,0.63%,0.16%,44.98%,49.06%,5.64%,0.16%,0.16%,51.18%,47.25%,1.26%,0.16%,0.16%,Havering,Havering,London,EPN
E01002306,670,53.99%,39.64%,4.73%,1.04%,0.59%,55.25%,39.57%,4.52%,0.40%,0.25%,47.55%,44.41%,7.01%,0.63%,0.40%,53.82%,41.58%,4.05%,0.40%,0.15%,60.21%,34.91%,4.44%,0.30%,0.15%,57.25%,38.02%,4.44%,0.00%,0.30%,61.13%,37.39%,1.34%,0.00%,0.15%,Havering,Havering,London,EPN
E01002307,691,37.97%,59.13%,1.59%,0.29%,1.01%,39.14%,56.08%,3.91%,0.00%,0.86%,31.90%,58.50%,8.44%,0.30%,0.86%,38.70%,57.53%,2.90%,0.14%,0.72%,41.45%,51.74%,6.38%,0.29%,0.14%,37.54%,56.67%,5.22%,0.14%,0.43%,45.07%,53.62%,1.16%,0.00%,0.14%,Havering,Havering,London,EPN
E01002308,693,48.55%,47.98%,2.46%,0.43%,0.58%,49.18%,45.87%,4.08%,0.29%,0.57%,39.78%,51.59%,7.76%,0.29%,0.57%,48.62%,47.33%,3.18%,0.43%,0.43%,52.31%,42.20%,4.77%,0.43%,0.29%,47.83%,47.83%,3.90%,0.00%,0.43%,53.69%,45.30%,0.72%,0.00%,0.29%,Havering,Havering,London,EPN
E01002309,682,43.22%,43.94%,6.99%,3.42%,2.43%,43.48%,44.65%,9.71%,1.20%,0.96%,35.58%,48.35%,12.55%,2.53%,0.98%,42.27%,47.35%,8.60%,1.21%,0.58%,49.79%,41.23%,7.70%,0.86%,0.43%,46.92%,45.21%,7.01%,0.43%,0.43%,50.65%,46.62%,1.87%,0.43%,0.43%,Havering,Havering,London,EPN
E01002310,729,52.96%,35.76%,6.05%,3.03%,2.20%,54.09%,36.36%,6.65%,1.94%,0.95%,46.90%,40.57%,8.61%,2.61%,1.32%,52.02%,38.83%,6.44%,2.15%,0.55%,60.52%,32.74%,5.23%,1.10%,0.41%,56.53%,36.59%,5.36%,0.83%,0.69%,60.75%,35.37%,2.64%,0.83%,0.42%,Havering,Havering,London,EPN
E01002311,704,49.79%,46.40%,1.55%,0.56%,1.69%,51.19%,44.80%,3.17%,0.30%,0.55%,42.08%,51.12%,4.69%,1.43%,0.69%,53.86%,42.32%,2.97%,0.57%,0.28%,52.05%,44.57%,2.96%,0.14%,0.28%,50.07%,46.97%,2.54%,0.14%,0.28%,58.50%,40.37%,0.71%,0.14%,0.28%,Havering,Havering,London,EPN
E01002312,721,43.05%,38.81%,10.60%,4.37%,3.18%,43.14%,43.70%,7.30%,3.40%,2.46%,36.07%,46.05%,11.20%,3.25%,3.43%,41.39%,45.84%,7.33%,4.44%,0.99%,52.85%,37.62%,6.36%,1.85%,1.32%,49.87%,40.98%,6.10%,1.72%,1.33%,52.76%,41.45%,2.69%,1.75%,1.35%,Havering,Havering,London,EPN
E01002313,874,51.76%,36.04%,6.63%,3.10%,2.46%,52.45%,37.52%,6.74%,1.98%,1.30%,43.13%,43.79%,8.58%,2.94%,1.56%,50.02%,40.41%,6.42%,2.67%,0.49%,58.72%,34.12%,4.92%,1.28%,0.96%,55.63%,37.30%,5.04%,0.96%,1.07%,58.54%,37.65%,1.85%,0.98%,0.98%,Havering,Havering,London,EPN
E01002314,690,56.60%,39.48%,2.18%,0.73%,1.02%,57.90%,37.08%,4.19%,0.61%,0.24%,49.74%,43.29%,5.43%,1.25%,0.30%,56.54%,39.14%,3.59%,0.58%,0.15%,60.09%,35.70%,3.34%,0.73%,0.15%,56.33%,39.45%,3.78%,0.29%,0.15%,61.37%,37.46%,0.73%,0.29%,0.15%,Havering,Havering,London,EPN
E01002315,643,55.81%,39.52%,1.96%,0.30%,2.41%,56.80%,37.01%,4.76%,0.80%,0.62%,47.92%,42.37%,7.30%,1.81%,0.60%,55.52%,39.20%,3.99%,0.89%,0.39%,59.43%,36.20%,4.07%,0.30%,0.00%,55.66%,40.42%,3.77%,0.00%,0.15%,59.88%,39.67%,0.45%,0.00%,0.00%,Havering,Havering,London,EPN
E01002316,824,60.33%,28.11%,5.00%,2.33%,4.22%,61.19%,28.60%,5.84%,3.21%,1.16%,56.94%,31.23%,6.11%,3.08%,2.64%,60.35%,29.74%,5.79%,3.34%,0.78%,67.56%,27.56%,3.67%,0.56%,0.67%,62.92%,31.51%,4.45%,0.45%,0.67%,67.60%,29.60%,1.68%,0.45%,0.67%,Havering,Havering,London,EPN
E01002317,536,34.94%,54.28%,8.92%,0.74%,1.12%,35.34%,52.49%,11.00%,0.80%,0.37%,25.91%,52.57%,19.66%,1.49%,0.37%,34.36%,54.86%,9.85%,0.74%,0.19%,39.03%,48.14%,10.97%,1.67%,0.19%,36.43%,51.49%,11.52%,0.37%,0.19%,40.15%,56.88%,2.60%,0.19%,0.19%,Havering,Havering,London,EPN
E01002318,632,39.87%,53.69%,3.30%,0.63%,2.51%,40.20%,50.70%,6.47%,2.17%,0.47%,27.88%,56.49%,12.64%,1.04%,1.94%,37.29%,55.79%,4.40%,2.20%,0.31%,43.96%,47.10%,8.01%,0.78%,0.16%,39.87%,52.75%,6.91%,0.16%,0.31%,44.18%,54.09%,1.42%,0.16%,0.16%,Havering,Havering,London,EPN
E01002319,717,41.34%,46.93%,7.40%,2.37%,1.96%,41.30%,48.26%,7.84%,2.04%,0.55%,33.59%,49.41%,13.71%,2.35%,0.94%,40.18%,51.00%,6.63%,1.91%,0.28%,49.58%,41.06%,7.96%,1.12%,0.28%,46.29%,45.03%,7.27%,0.98%,0.42%,49.93%,46.69%,2.25%,0.84%,0.28%,Havering,Havering,London,EPN
E01002320,597,41.85%,54.12%,2.69%,0.50%,0.84%,42.25%,51.81%,5.18%,0.76%,0.00%,29.23%,57.46%,11.79%,1.18%,0.33%,40.12%,55.30%,3.88%,0.70%,0.00%,45.21%,48.24%,5.38%,1.01%,0.17%,41.68%,50.92%,6.89%,0.34%,0.17%,45.62%,52.86%,1.01%,0.34%,0.17%,Havering,Havering,London,EPN
E01002321,698,38.61%,46.81%,9.03%,3.06%,2.50%,38.58%,49.43%,7.72%,2.54%,1.74%,31.57%,49.69%,13.61%,2.97%,2.16%,37.06%,51.85%,7.22%,3.21%,0.66%,46.25%,43.33%,7.78%,1.39%,1.25%,43.75%,45.56%,8.33%,0.97%,1.39%,46.27%,49.09%,2.53%,0.84%,1.27%,Havering,Havering,London,EPN
E01002322,749,47.82%,45.44%,4.89%,0.79%,1.06%,48.08%,46.11%,5.12%,0.32%,0.37%,30.52%,58.47%,9.58%,0.98%,0.45%,45.73%,49.38%,4.37%,0.29%,0.24%,54.56%,40.03%,4.76%,0.53%,0.13%,50.33%,44.65%,4.62%,0.26%,0.13%,55.03%,43.65%,1.06%,0.13%,0.13%,Havering,Havering,London,EPN
E01002323,646,41.09%,51.63%,5.12%,0.47%,1.71%,41.26%,50.67%,6.21%,1.05%,0.80%,29.01%,56.46%,12.47%,1.08%,0.98%,38.59%,55.49%,4.12%,1.51%,0.29%,46.82%,44.34%,7.75%,0.78%,0.31%,42.48%,49.77%,7.13%,0.31%,0.31%,46.57%,51.56%,1.40%,0.16%,0.31%,Havering,Havering,London,EPN
E01002324,673,45.07%,47.13%,4.71%,1.62%,1.47%,44.96%,47.33%,6.13%,1.58%,0.00%,37.37%,50.44%,9.84%,1.66%,0.69%,43.72%,49.65%,5.08%,1.54%,0.00%,50.22%,41.38%,7.36%,0.88%,0.15%,46.39%,48.31%,4.42%,0.59%,0.29%,50.66%,47.56%,1.03%,0.59%,0.15%,Havering,Havering,London,EPN
E01002325,824,47.69%,38.08%,9.00%,3.16%,2.07%,48.22%,41.67%,7.14%,2.03%,0.93%,40.83%,43.83%,11.47%,2.70%,1.17%,47.35%,42.63%,7.37%,2.16%,0.49%,57.42%,34.91%,6.20%,0.97%,0.49%,50.73%,42.56%,5.37%,0.73%,0.61%,58.21%,38.11%,2.45%,0.74%,0.49%,Havering,Havering,London,EPN
E01002326,655,45.57%,47.09%,3.98%,1.38%,1.99%,45.83%,46.39%,5.43%,1.14%,1.21%,34.55%,52.26%,10.11%,1.67%,1.41%,44.89%,48.53%,4.59%,1.07%,0.92%,50.61%,42.05%,6.27%,0.76%,0.31%,44.72%,48.24%,6.13%,0.31%,0.61%,51.38%,46.32%,1.69%,0.31%,0.31%,Havering,Havering,London,EPN
E01002327,632,47.07%,46.91%,3.96%,0.79%,1.27%,47.05%,45.97%,5.71%,0.66%,0.61%,33.05%,54.47%,10.50%,1.05%,0.93%,44.78%,49.34%,4.77%,0.50%,0.61%,50.40%,42.16%,6.66%,0.79%,0.00%,47.07%,47.07%,5.55%,0.16%,0.16%,51.83%,46.42%,1.59%,0.16%,0.00%,Havering,Havering,London,EPN
E01002328,649,40.12%,54.94%,2.78%,1.23%,0.93%,39.95%,52.79%,6.40%,0.54%,0.32%,27.73%,58.02%,13.32%,0.15%,0.77%,37.76%,56.98%,4.40%,0.70%,0.15%,43.83%,47.69%,8.18%,0.31%,0.00%,39.66%,53.40%,6.79%,0.15%,0.00%,44.82%,54.56%,0.62%,0.00%,0.00%,Havering,Havering,London,EPN
E01002329,664,41.03%,51.28%,4.98%,1.06%,1.66%,41.45%,49.97%,6.78%,0.86%,0.95%,28.90%,57.83%,11.09%,0.98%,1.20%,39.70%,53.34%,5.29%,1.06%,0.61%,45.40%,45.85%,6.94%,1.51%,0.30%,41.84%,50.91%,6.50%,0.15%,0.60%,47.12%,50.15%,2.27%,0.15%,0.30%,Havering,Havering,London,EPN
E01002330,731,35.02%,40.20%,17.76%,3.58%,3.45%,34.94%,53.25%,9.04%,1.11%,1.67%,27.18%,54.56%,13.62%,2.56%,2.07%,33.72%,55.12%,8.56%,1.76%,0.84%,54.62%,37.98%,5.80%,0.99%,0.62%,51.48%,40.99%,6.05%,0.49%,0.99%,56.08%,40.69%,2.11%,0.50%,0.62%,Havering,Havering,London,EPN
E01002331,612,49.18%,45.74%,3.44%,0.49%,1.15%,49.11%,44.91%,5.07%,0.42%,0.49%,31.97%,56.69%,9.98%,0.71%,0.65%,45.99%,49.09%,4.01%,0.58%,0.33%,52.46%,40.98%,5.74%,0.66%,0.16%,49.02%,44.92%,5.74%,0.16%,0.16%,53.44%,45.41%,0.82%,0.16%,0.16%,Havering,Havering,London,EPN
E01002332,682,50.22%,46.11%,2.06%,0.15%,1.47%,50.10%,44.98%,3.52%,0.62%,0.78%,36.69%,53.78%,8.06%,0.29%,1.17%,48.93%,47.17%,2.50%,0.67%,0.73%,51.98%,42.00%,5.73%,0.29%,0.00%,49.34%,45.81%,4.41%,0.00%,0.44%,54.33%,44.93%,0.73%,0.00%,0.00%,Havering,Havering,London,EPN
E01002333,505,37.03%,57.82%,4.16%,0.20%,0.79%,37.36%,55.14%,6.51%,0.60%,0.39%,27.44%,56.74%,14.67%,0.57%,0.59%,35.43%,59.84%,3.74%,0.79%,0.20%,41.19%,48.51%,9.50%,0.59%,0.20%,36.24%,56.04%,7.13%,0.20%,0.40%,41.78%,57.03%,0.79%,0.20%,0.20%,Havering,Havering,London,EPN
E01002334,674,37.09%,56.08%,5.34%,0.15%,1.34%,36.62%,52.85%,9.04%,0.89%,0.59%,28.42%,53.17%,16.80%,0.42%,1.18%,36.24%,56.20%,6.08%,1.04%,0.45%,39.91%,48.66%,10.09%,1.19%,0.15%,36.35%,54.01%,9.05%,0.15%,0.45%,41.10%,56.97%,1.63%,0.15%,0.15%,Havering,Havering,London,EPN
E01002335,571,47.89%,41.40%,5.79%,2.46%,2.46%,48.36%,41.80%,6.56%,1.71%,1.56%,39.80%,45.38%,10.52%,2.38%,1.91%,47.34%,43.52%,6.23%,2.03%,0.88%,53.86%,38.42%,5.96%,1.05%,0.70%,50.70%,41.58%,6.14%,0.70%,0.88%,54.34%,41.77%,2.65%,0.53%,0.71%,Havering,Havering,London,EPN
E01002336,642,36.39%,46.89%,7.84%,3.70%,5.18%,35.97%,49.43%,11.49%,1.63%,1.47%,25.37%,53.22%,15.30%,3.47%,2.64%,33.33%,53.99%,9.68%,1.80%,1.20%,44.53%,45.27%,8.88%,0.89%,0.44%,41.57%,50.59%,6.95%,0.30%,0.59%,44.91%,52.10%,2.25%,0.30%,0.45%,Havering,Havering,London,EPN
E01002337,568,39.42%,36.21%,15.91%,5.08%,3.38%,39.74%,38.45%,16.39%,3.58%,1.84%,34.46%,37.80%,20.81%,4.06%,2.87%,37.62%,41.23%,16.23%,4.23%,0.69%,49.07%,32.99%,14.38%,2.37%,1.18%,46.26%,37.07%,13.44%,1.70%,1.53%,48.01%,44.91%,4.32%,1.55%,1.21%,Havering,Havering,London,EPN
E01002338,538,37.55%,54.65%,3.90%,1.67%,2.23%,37.43%,51.45%,9.59%,0.79%,0.74%,28.31%,52.23%,16.12%,2.59%,0.74%,36.24%,55.33%,7.31%,0.56%,0.56%,41.08%,47.96%,10.04%,0.74%,0.19%,37.92%,52.04%,8.92%,0.74%,0.37%,41.26%,56.32%,1.86%,0.37%,0.19%,Havering,Havering,London,EPN
E01002339,613,35.13%,60.13%,3.59%,0.00%,1.14%,35.25%,54.95%,9.15%,0.16%,0.49%,26.09%,57.60%,15.16%,0.52%,0.62%,34.95%,59.50%,4.90%,0.16%,0.49%,38.07%,50.65%,9.97%,1.31%,0.00%,33.99%,58.50%,7.35%,0.00%,0.16%,39.54%,58.66%,1.80%,0.00%,0.00%,Havering,Havering,London,EPN
E01002340,522,39.66%,49.53%,5.21%,2.79%,2.79%,40.24%,49.21%,9.88%,0.67%,0.00%,27.34%,56.63%,12.93%,2.73%,0.37%,37.93%,53.32%,7.90%,0.85%,0.00%,47.67%,44.32%,7.64%,0.19%,0.19%,44.32%,49.91%,5.59%,0.00%,0.19%,48.23%,50.47%,1.12%,0.00%,0.19%,Havering,Havering,London,EPN
E01002341,565,35.11%,60.46%,2.84%,0.89%,0.71%,35.57%,55.57%,7.45%,0.56%,0.86%,25.99%,60.80%,11.79%,0.37%,1.04%,34.24%,60.95%,3.56%,0.89%,0.36%,39.18%,48.40%,11.70%,0.35%,0.35%,35.11%,58.33%,6.03%,0.00%,0.53%,41.10%,57.12%,1.42%,0.00%,0.36%,Havering,Havering,London,EPN
E01002342,639,50.43%,30.37%,12.46%,3.58%,3.15%,50.85%,37.79%,6.68%,2.76%,1.92%,36.79%,47.63%,9.73%,3.37%,2.48%,45.17%,43.61%,6.92%,3.52%,0.78%,63.18%,29.37%,4.87%,1.29%,1.29%,61.46%,30.95%,5.30%,1.00%,1.29%,62.92%,32.55%,2.34%,0.88%,1.31%,Havering,Havering,London,EPN
E01002343,660,36.93%,55.32%,5.93%,0.76%,1.06%,37.81%,53.29%,7.38%,1.07%,0.45%,28.32%,54.71%,15.18%,1.19%,0.60%,36.47%,55.75%,6.25%,1.22%,0.30%,40.58%,50.61%,7.60%,1.06%,0.15%,37.54%,53.19%,8.66%,0.30%,0.30%,43.14%,54.57%,1.83%,0.30%,0.15%,Havering,Havering,London,EPN
E01002344,762,36.72%,44.68%,9.91%,5.26%,3.43%,36.75%,48.83%,8.87%,3.65%,1.90%,29.16%,50.74%,12.79%,4.75%,2.56%,34.37%,52.33%,8.45%,4.25%,0.60%,46.51%,41.98%,8.57%,1.47%,1.47%,43.98%,45.21%,7.99%,1.23%,1.60%,45.50%,48.88%,3.00%,1.13%,1.50%,Havering,Havering,London,EPN
E01002345,819,36.22%,24.28%,23.60%,8.00%,7.90%,36.48%,42.58%,13.15%,5.02%,2.77%,30.00%,45.39%,11.60%,9.31%,3.70%,33.92%,44.93%,14.02%,6.26%,0.86%,64.16%,26.30%,5.11%,2.41%,2.02%,62.03%,27.54%,5.89%,2.42%,2.13%,63.48%,28.84%,3.25%,2.36%,2.07%,Havering,Havering,London,EPN
E01002346,566,46.63%,49.82%,2.66%,0.18%,0.71%,47.27%,47.77%,4.43%,0.18%,0.35%,33.58%,57.00%,8.53%,0.35%,0.53%,44.66%,51.61%,3.19%,0.18%,0.35%,48.94%,44.50%,5.67%,0.89%,0.00%,46.28%,48.40%,4.79%,0.18%,0.35%,51.06%,47.70%,1.24%,0.00%,0.00%,Havering,Havering,London,EPN
E01002347,570,42.88%,53.60%,2.11%,0.53%,0.88%,42.06%,51.26%,5.98%,0.04%,0.66%,28.31%,59.92%,10.54%,0.53%,0.70%,40.30%,55.13%,3.87%,0.21%,0.49%,44.46%,47.28%,7.73%,0.35%,0.18%,40.95%,53.78%,4.75%,0.35%,0.18%,45.52%,53.43%,0.88%,0.00%,0.18%,Havering,Havering,London,EPN
E01002348,671,38.50%,52.80%,4.57%,2.36%,1.77%,37.47%,53.09%,7.08%,1.03%,1.32%,27.82%,57.56%,11.52%,1.50%,1.60%,36.75%,55.10%,5.78%,1.33%,1.04%,41.89%,49.12%,8.26%,0.29%,0.44%,38.35%,54.13%,6.64%,0.15%,0.74%,43.70%,53.63%,2.22%,0.00%,0.44%,Havering,Havering,London,EPN
E01002349,629,42.09%,51.58%,4.43%,0.79%,1.11%,42.57%,49.20%,6.96%,0.16%,1.10%,33.48%,53.09%,11.70%,0.63%,1.10%,41.79%,50.76%,6.18%,0.32%,0.95%,45.73%,43.83%,9.65%,0.63%,0.16%,42.09%,50.47%,6.01%,0.32%,1.11%,47.07%,50.71%,1.90%,0.16%,0.16%,Havering,Havering,London,EPN
E01002350,725,39.49%,24.94%,21.71%,9.24%,4.62%,39.73%,41.34%,12.21%,4.52%,2.21%,32.62%,43.43%,14.50%,6.06%,3.39%,37.12%,43.77%,13.06%,5.39%,0.66%,64.09%,26.44%,5.66%,2.31%,1.50%,62.62%,26.50%,7.18%,2.08%,1.62%,64.08%,28.62%,3.65%,2.12%,1.53%,Havering,Havering,London,EPN
E01002351,701,39.80%,50.71%,5.24%,2.27%,1.98%,39.77%,50.86%,6.81%,1.29%,1.26%,28.01%,57.87%,10.68%,2.03%,1.40%,36.58%,55.33%,5.83%,1.54%,0.71%,44.48%,45.33%,8.92%,0.71%,0.57%,42.49%,50.28%,5.67%,0.57%,0.99%,45.22%,51.50%,2.28%,0.43%,0.57%,Havering,Havering,London,EPN
E01002352,856,32.97%,32.19%,18.25%,11.38%,5.20%,33.21%,42.99%,16.98%,4.42%,2.40%,27.98%,43.20%,18.85%,6.43%,3.55%,31.85%,45.80%,16.11%,5.68%,0.56%,56.13%,32.09%,7.36%,2.55%,1.86%,53.44%,35.07%,7.56%,2.06%,1.87%,56.52%,36.72%,2.89%,1.99%,1.89%,Havering,Havering,London,EPN
