,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01001446,108.3,41.95%,36.99%,10.55%,6.11%,4.40%,43.54%,40.59%,11.22%,3.16%,1.49%,40.68%,43.27%,9.11%,5.32%,1.62%,41.50%,43.37%,10.43%,3.19%,1.50%,51.17%,38.63%,7.17%,1.56%,1.47%,48.94%,38.33%,9.75%,1.36%,1.63%,51.81%,42.65%,2.70%,1.37%,1.48%,Enfield,Enfield,London,EPN
E01001447,123.7,52.41%,28.70%,10.19%,3.89%,4.81%,53.23%,33.53%,8.71%,3.33%,1.20%,50.83%,36.04%,6.42%,4.92%,1.79%,51.02%,36.37%,8.03%,3.37%,1.22%,61.85%,28.66%,6.73%,1.12%,1.63%,59.44%,31.01%,6.33%,1.26%,1.96%,61.50%,33.19%,2.83%,0.83%,1.65%,Enfield,Enfield,London,EPN
E01001448,113.4,43.94%,32.37%,13.80%,3.85%,6.04%,44.81%,39.58%,11.05%,3.88%,0.68%,41.67%,42.57%,8.17%,5.23%,2.35%,41.87%,43.01%,10.53%,3.91%,0.69%,56.48%,34.70%,6.82%,1.32%,0.68%,53.88%,36.63%,7.63%,0.94%,0.93%,56.16%,39.31%,2.89%,0.95%,0.69%,Enfield,Enfield,London,EPN
E01001449,80.2,46.67%,35.90%,10.79%,2.88%,3.76%,47.98%,40.70%,8.19%,2.20%,0.92%,42.78%,45.54%,7.21%,2.87%,1.60%,43.55%,46.02%,7.31%,2.21%,0.92%,57.06%,33.98%,7.31%,0.69%,0.95%,54.72%,36.10%,8.06%,0.17%,0.95%,57.81%,37.95%,3.11%,0.17%,0.95%,Enfield,Enfield,London,EPN
E01001450,107.5,25.14%,15.46%,31.09%,12.92%,15.39%,25.75%,41.15%,20.31%,9.18%,3.62%,24.98%,39.83%,14.53%,15.15%,5.51%,23.22%,42.86%,20.76%,9.44%,3.72%,54.67%,30.69%,8.43%,2.73%,3.49%,56.02%,28.25%,9.48%,2.64%,3.59%,55.36%,31.94%,6.58%,2.54%,3.59%,Enfield,Enfield,London,EPN
E01001451,66.7,33.89%,51.58%,9.35%,1.75%,3.43%,36.23%,51.67%,10.21%,1.45%,0.43%,33.48%,55.86%,6.16%,3.56%,0.95%,34.31%,55.24%,8.55%,1.47%,0.43%,42.49%,48.00%,7.60%,1.40%,0.51%,38.72%,46.36%,13.68%,0.56%,0.68%,42.49%,54.53%,1.89%,0.57%,0.52%,Enfield,Enfield,London,EPN
E01001452,38.6,30.46%,55.01%,12.37%,0.16%,1.99%,32.34%,49.06%,16.75%,0.41%,1.44%,29.55%,54.98%,13.47%,0.14%,1.85%,30.66%,54.45%,13.04%,0.41%,1.44%,33.58%,47.47%,17.08%,1.87%,0.00%,29.11%,49.07%,20.38%,0.73%,0.71%,33.75%,61.71%,4.55%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001453,52.0,37.31%,50.51%,10.63%,0.30%,1.24%,39.37%,45.48%,13.72%,0.52%,0.91%,37.03%,50.65%,10.98%,0.42%,0.91%,38.11%,49.68%,10.78%,0.52%,0.91%,42.59%,42.62%,13.07%,1.73%,0.00%,39.27%,45.75%,14.69%,0.00%,0.28%,43.11%,54.73%,2.16%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001454,57.7,38.36%,47.35%,11.83%,1.31%,1.16%,40.47%,47.47%,10.65%,0.26%,1.16%,37.98%,52.59%,8.28%,0.00%,1.16%,39.27%,52.23%,7.08%,0.26%,1.16%,48.07%,40.05%,10.81%,1.07%,0.00%,44.17%,42.88%,11.79%,0.00%,1.16%,48.63%,49.10%,2.26%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001455,48.3,36.53%,58.97%,3.62%,0.75%,0.13%,37.96%,54.29%,7.63%,0.00%,0.13%,35.15%,59.33%,4.78%,0.60%,0.13%,36.44%,58.04%,5.39%,0.00%,0.13%,39.83%,52.51%,7.11%,0.54%,0.00%,35.95%,55.86%,8.19%,0.00%,0.00%,39.72%,59.47%,0.81%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001456,41.1,32.64%,59.93%,4.85%,0.74%,1.83%,34.17%,51.59%,12.31%,0.68%,1.26%,31.33%,60.65%,5.44%,1.32%,1.26%,32.72%,59.25%,6.08%,0.68%,1.26%,35.01%,51.10%,11.62%,1.53%,0.74%,30.77%,55.52%,12.96%,0.00%,0.74%,35.59%,61.53%,2.13%,0.00%,0.75%,Enfield,Enfield,London,EPN
E01001457,52.9,28.27%,21.42%,25.93%,12.58%,11.80%,28.57%,40.40%,19.48%,9.35%,2.20%,27.84%,39.02%,14.68%,15.73%,2.73%,26.30%,41.80%,20.05%,9.59%,2.26%,55.80%,28.72%,7.85%,3.24%,4.38%,54.06%,28.46%,9.81%,3.28%,4.39%,53.66%,33.20%,5.58%,3.06%,4.50%,Enfield,Enfield,London,EPN
E01001458,73.5,66.41%,26.47%,3.67%,1.53%,1.92%,68.23%,25.78%,5.10%,0.46%,0.44%,65.51%,28.68%,3.83%,1.31%,0.66%,66.66%,27.93%,4.50%,0.46%,0.44%,72.65%,23.75%,3.33%,0.27%,0.00%,56.09%,40.51%,3.29%,0.11%,0.00%,73.17%,25.95%,0.78%,0.11%,0.00%,Enfield,Enfield,London,EPN
E01001459,87.7,51.97%,41.75%,3.18%,1.55%,1.54%,52.42%,39.65%,5.85%,2.07%,0.00%,46.29%,46.77%,4.61%,1.39%,0.95%,47.54%,45.52%,4.87%,2.07%,0.00%,54.49%,38.07%,6.01%,1.09%,0.34%,50.38%,41.35%,7.12%,0.81%,0.34%,54.46%,43.25%,1.14%,0.81%,0.34%,Enfield,Enfield,London,EPN
E01001460,114.6,50.63%,31.03%,10.54%,3.96%,3.83%,52.17%,37.35%,6.64%,2.83%,1.00%,49.22%,40.32%,6.38%,0.64%,3.43%,50.28%,40.00%,5.89%,2.83%,1.00%,66.32%,29.31%,4.05%,0.32%,0.00%,63.27%,32.86%,3.87%,0.00%,0.00%,67.01%,32.21%,0.78%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001461,97.7,44.74%,25.64%,14.13%,7.88%,7.62%,45.80%,35.45%,14.92%,2.25%,1.58%,43.48%,37.79%,12.97%,3.03%,2.74%,44.31%,37.62%,14.23%,2.26%,1.59%,60.43%,34.41%,4.09%,0.90%,0.17%,58.32%,36.95%,3.83%,0.49%,0.41%,60.53%,37.45%,1.36%,0.49%,0.17%,Enfield,Enfield,London,EPN
E01001462,81.1,47.14%,35.57%,9.20%,4.69%,3.39%,48.11%,38.93%,11.23%,1.73%,0.00%,45.92%,42.58%,8.42%,2.03%,1.05%,46.74%,41.91%,9.62%,1.73%,0.00%,62.00%,32.24%,5.50%,0.26%,0.00%,57.79%,36.93%,5.27%,0.00%,0.00%,62.40%,36.68%,0.92%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001463,93.7,43.42%,50.79%,3.96%,0.47%,1.35%,44.50%,47.44%,6.52%,1.54%,0.00%,39.64%,54.12%,4.38%,0.68%,1.18%,40.49%,53.58%,4.39%,1.54%,0.00%,45.76%,44.78%,8.96%,0.50%,0.00%,43.15%,49.20%,7.45%,0.20%,0.00%,46.01%,52.85%,0.95%,0.20%,0.00%,Enfield,Enfield,London,EPN
E01001464,115.8,36.88%,58.05%,2.64%,0.40%,2.03%,38.88%,53.34%,6.17%,0.80%,0.80%,35.09%,59.09%,3.38%,1.24%,1.20%,37.93%,56.06%,4.41%,0.80%,0.80%,38.62%,51.28%,9.03%,0.66%,0.40%,35.65%,53.80%,9.34%,0.49%,0.71%,40.59%,56.95%,2.05%,0.00%,0.40%,Enfield,Enfield,London,EPN
E01001465,82.2,43.81%,49.52%,4.14%,1.57%,0.96%,46.21%,46.03%,6.60%,1.15%,0.00%,40.30%,52.81%,5.43%,0.82%,0.64%,42.15%,51.05%,5.64%,1.16%,0.00%,48.24%,45.11%,5.86%,0.45%,0.34%,44.17%,48.94%,6.38%,0.16%,0.34%,48.66%,49.76%,1.08%,0.17%,0.34%,Enfield,Enfield,London,EPN
E01001466,123.8,62.10%,30.27%,3.56%,0.81%,3.26%,63.63%,28.51%,5.83%,1.10%,0.93%,55.53%,37.00%,4.37%,1.33%,1.77%,56.36%,36.53%,5.07%,1.10%,0.94%,65.28%,29.66%,4.48%,0.58%,0.00%,62.83%,32.22%,4.81%,0.14%,0.00%,65.82%,32.87%,1.17%,0.14%,0.00%,Enfield,Enfield,London,EPN
E01001467,121.2,58.56%,34.13%,3.26%,0.98%,3.07%,58.94%,32.55%,5.47%,2.76%,0.28%,53.59%,39.17%,3.93%,0.77%,2.53%,54.22%,38.64%,4.09%,2.77%,0.28%,61.03%,33.02%,5.00%,0.69%,0.27%,58.28%,36.43%,4.77%,0.24%,0.27%,60.94%,37.66%,0.88%,0.24%,0.27%,Enfield,Enfield,London,EPN
E01001468,41.5,40.37%,34.33%,16.19%,5.60%,3.51%,41.59%,39.25%,13.12%,4.98%,1.05%,40.22%,40.66%,11.04%,6.56%,1.52%,40.86%,40.45%,12.60%,5.03%,1.06%,51.81%,33.65%,9.70%,2.71%,2.13%,49.34%,33.00%,13.00%,2.21%,2.46%,51.84%,40.19%,3.59%,2.23%,2.15%,Enfield,Enfield,London,EPN
E01001469,69.7,34.81%,35.31%,15.62%,7.40%,6.86%,36.40%,42.28%,15.59%,4.51%,1.22%,33.79%,45.23%,8.96%,10.27%,1.74%,34.65%,45.77%,13.79%,4.55%,1.24%,49.58%,37.48%,9.15%,1.50%,2.29%,47.27%,39.63%,8.93%,1.08%,3.08%,50.17%,42.13%,4.30%,1.09%,2.31%,Enfield,Enfield,London,EPN
E01001470,56.1,34.81%,53.89%,5.47%,1.40%,4.43%,36.77%,50.51%,10.07%,1.31%,1.34%,33.14%,55.95%,6.76%,2.06%,2.10%,35.50%,54.23%,7.61%,1.32%,1.34%,35.49%,54.51%,9.18%,0.82%,0.00%,36.89%,50.69%,11.58%,0.14%,0.70%,40.91%,56.51%,2.44%,0.14%,0.00%,Enfield,Enfield,London,EPN
E01001471,66.3,27.78%,14.79%,24.77%,18.18%,14.48%,28.27%,34.04%,27.26%,8.79%,1.65%,27.65%,31.43%,20.41%,18.21%,2.30%,26.30%,34.90%,28.11%,9.00%,1.69%,52.62%,33.06%,7.09%,3.36%,3.87%,53.69%,30.34%,8.71%,3.39%,3.87%,51.89%,35.38%,5.52%,3.25%,3.96%,Enfield,Enfield,London,EPN
E01001472,75.5,37.37%,24.91%,18.53%,9.32%,9.87%,38.41%,36.30%,17.05%,6.76%,1.48%,37.12%,36.02%,13.24%,10.99%,2.64%,36.85%,37.85%,16.89%,6.90%,1.51%,53.78%,33.57%,7.42%,2.55%,2.68%,54.66%,30.59%,9.28%,2.62%,2.86%,54.70%,36.17%,3.93%,2.46%,2.73%,Enfield,Enfield,London,EPN
E01001473,68.4,30.46%,63.05%,3.57%,0.94%,1.99%,32.90%,55.70%,8.68%,1.24%,1.48%,29.15%,62.24%,5.89%,0.87%,1.84%,31.70%,59.69%,5.89%,1.24%,1.48%,32.55%,55.67%,10.47%,0.59%,0.73%,29.82%,61.28%,7.77%,0.00%,1.12%,34.81%,62.96%,1.49%,0.00%,0.73%,Enfield,Enfield,London,EPN
E01001474,51.5,25.93%,21.11%,26.94%,13.91%,12.11%,26.40%,41.22%,20.14%,9.54%,2.71%,25.80%,38.69%,16.06%,15.02%,4.44%,23.81%,42.44%,21.14%,9.82%,2.79%,53.15%,29.64%,9.14%,3.74%,4.34%,51.53%,28.37%,11.34%,3.96%,4.80%,51.02%,33.78%,7.38%,3.35%,4.47%,Enfield,Enfield,London,EPN
E01001475,61.8,31.43%,63.21%,3.83%,0.61%,0.93%,36.36%,54.62%,7.49%,0.56%,0.98%,30.68%,61.78%,6.01%,0.56%,0.98%,34.73%,57.60%,6.13%,0.56%,0.98%,34.66%,55.98%,8.26%,0.50%,0.61%,31.05%,59.53%,8.82%,0.00%,0.61%,37.62%,60.58%,1.19%,0.00%,0.61%,Enfield,Enfield,London,EPN
E01001476,97.7,52.08%,42.85%,3.12%,0.00%,1.95%,53.88%,38.31%,5.86%,1.26%,0.68%,49.96%,44.19%,3.90%,0.13%,1.82%,50.95%,43.21%,3.90%,1.26%,0.68%,54.50%,39.00%,6.00%,0.50%,0.00%,50.82%,43.09%,6.09%,0.00%,0.00%,55.08%,44.17%,0.75%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001477,122.6,52.24%,41.72%,3.57%,1.01%,1.45%,53.84%,38.23%,5.84%,1.07%,1.02%,48.74%,44.84%,4.34%,0.85%,1.24%,50.14%,43.28%,4.49%,1.07%,1.02%,56.14%,37.22%,5.49%,0.51%,0.63%,51.82%,42.28%,5.27%,0.00%,0.63%,56.28%,42.43%,0.65%,0.00%,0.63%,Enfield,Enfield,London,EPN
E01001478,88.7,46.00%,45.94%,5.35%,1.18%,1.53%,46.48%,43.49%,8.67%,1.14%,0.22%,41.67%,50.51%,5.98%,1.33%,0.50%,42.53%,49.85%,6.26%,1.15%,0.22%,49.28%,41.26%,8.05%,0.73%,0.68%,45.76%,46.01%,7.15%,0.39%,0.68%,49.61%,47.89%,1.65%,0.18%,0.68%,Enfield,Enfield,London,EPN
E01001479,103.7,52.59%,36.00%,5.87%,0.90%,4.63%,53.57%,36.71%,7.22%,2.25%,0.25%,49.01%,42.28%,6.05%,0.16%,2.50%,50.36%,41.03%,6.11%,2.25%,0.25%,58.95%,35.90%,4.73%,0.41%,0.00%,55.47%,39.46%,5.08%,0.00%,0.00%,59.20%,39.93%,0.87%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001480,78.7,45.50%,36.24%,13.31%,3.46%,1.49%,46.62%,44.45%,8.04%,0.60%,0.30%,42.10%,48.91%,7.49%,1.20%,0.30%,43.49%,49.25%,6.37%,0.60%,0.30%,63.16%,32.32%,4.29%,0.23%,0.00%,60.47%,34.82%,4.72%,0.00%,0.00%,63.94%,35.84%,0.23%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001481,88.7,50.16%,42.38%,4.36%,1.13%,1.98%,52.78%,38.45%,7.20%,1.09%,0.49%,47.88%,44.33%,5.42%,1.89%,0.49%,50.11%,42.75%,5.57%,1.09%,0.49%,54.33%,39.32%,5.77%,0.58%,0.00%,51.31%,42.67%,5.85%,0.00%,0.17%,57.32%,41.93%,0.75%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001482,116.4,44.83%,36.82%,10.52%,5.24%,2.58%,46.19%,40.16%,9.25%,3.14%,1.25%,42.03%,44.64%,8.71%,2.71%,1.92%,43.92%,43.95%,7.74%,3.14%,1.25%,59.37%,35.77%,4.68%,0.18%,0.00%,57.19%,38.54%,4.28%,0.00%,0.00%,60.48%,39.16%,0.36%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001483,74.4,31.54%,28.20%,23.76%,11.07%,5.43%,32.54%,40.72%,16.34%,8.71%,1.69%,30.22%,44.39%,19.17%,4.53%,1.69%,31.13%,45.86%,12.61%,8.71%,1.69%,60.19%,34.85%,4.59%,0.37%,0.00%,63.16%,32.84%,4.00%,0.00%,0.00%,60.54%,38.33%,1.13%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001484,81.6,52.89%,42.70%,2.30%,0.61%,1.50%,54.04%,39.69%,4.77%,0.33%,1.17%,47.18%,47.52%,3.79%,0.33%,1.17%,48.62%,46.08%,3.79%,0.33%,1.17%,54.60%,38.93%,6.18%,0.29%,0.00%,51.54%,42.70%,5.24%,0.00%,0.52%,55.60%,43.30%,1.10%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001485,130.3,56.30%,33.71%,3.58%,2.94%,3.47%,58.18%,32.03%,6.97%,1.88%,0.95%,52.19%,38.28%,5.61%,2.14%,1.77%,53.00%,37.93%,6.23%,1.88%,0.95%,61.22%,32.83%,4.67%,1.07%,0.21%,56.71%,37.23%,5.13%,0.72%,0.21%,61.05%,37.17%,0.85%,0.72%,0.21%,Enfield,Enfield,London,EPN
E01001486,120.2,62.82%,29.68%,3.70%,1.65%,2.16%,64.08%,28.52%,5.77%,1.13%,0.49%,59.66%,33.56%,3.85%,1.96%,0.98%,60.55%,32.97%,4.85%,1.13%,0.50%,68.48%,25.84%,4.74%,0.58%,0.35%,64.02%,31.06%,4.27%,0.29%,0.35%,67.42%,30.40%,1.54%,0.29%,0.36%,Enfield,Enfield,London,EPN
E01001487,156.9,58.31%,35.22%,3.27%,0.59%,2.62%,59.72%,33.10%,5.85%,1.08%,0.25%,52.96%,40.71%,4.66%,0.58%,1.10%,53.49%,40.45%,4.72%,1.09%,0.26%,61.42%,33.35%,4.73%,0.50%,0.00%,58.68%,36.10%,5.10%,0.12%,0.00%,61.73%,36.93%,1.21%,0.12%,0.00%,Enfield,Enfield,London,EPN
E01001488,142.2,57.22%,33.07%,4.73%,1.39%,3.59%,58.04%,31.92%,7.39%,1.67%,0.98%,51.85%,39.14%,5.52%,1.47%,2.02%,52.41%,38.77%,6.16%,1.68%,0.98%,61.42%,31.26%,6.50%,0.33%,0.50%,58.72%,34.58%,5.91%,0.29%,0.50%,60.80%,36.69%,1.88%,0.13%,0.50%,Enfield,Enfield,London,EPN
E01001489,132.1,53.50%,34.95%,5.93%,2.41%,3.21%,54.52%,34.38%,8.44%,2.13%,0.53%,49.21%,40.70%,6.77%,2.06%,1.26%,50.44%,39.54%,7.36%,2.14%,0.53%,57.97%,34.94%,5.82%,0.76%,0.51%,54.65%,38.27%,6.22%,0.34%,0.51%,58.58%,38.98%,1.58%,0.34%,0.51%,Enfield,Enfield,London,EPN
E01001491,145.4,56.94%,28.77%,5.60%,4.48%,4.22%,57.33%,30.73%,8.90%,1.21%,1.84%,53.06%,34.95%,7.13%,2.79%,2.06%,53.62%,34.95%,8.37%,1.22%,1.84%,64.34%,29.26%,5.89%,0.29%,0.22%,61.54%,32.20%,5.10%,0.46%,0.71%,64.15%,32.81%,2.71%,0.11%,0.22%,Enfield,Enfield,London,EPN
E01001492,142.9,50.58%,43.32%,3.21%,0.84%,2.06%,52.09%,39.88%,6.30%,0.99%,0.74%,45.71%,47.72%,4.61%,0.48%,1.47%,46.78%,46.87%,4.62%,0.99%,0.74%,52.95%,39.55%,6.68%,0.82%,0.00%,50.40%,42.97%,6.24%,0.14%,0.26%,53.34%,45.38%,1.14%,0.14%,0.00%,Enfield,Enfield,London,EPN
E01001493,101.5,49.98%,39.07%,5.15%,2.87%,2.92%,51.84%,37.50%,8.10%,2.04%,0.52%,48.68%,41.75%,5.75%,2.76%,1.05%,50.01%,40.59%,6.82%,2.06%,0.52%,55.08%,37.21%,6.18%,1.06%,0.46%,52.03%,40.28%,6.54%,0.68%,0.46%,55.42%,41.62%,1.81%,0.69%,0.46%,Enfield,Enfield,London,EPN
E01001494,67.7,40.72%,53.75%,3.38%,0.36%,1.79%,41.76%,49.35%,7.42%,0.68%,0.79%,38.45%,55.12%,4.29%,1.03%,1.12%,39.37%,54.21%,4.94%,0.69%,0.79%,43.08%,48.37%,7.59%,0.60%,0.36%,39.60%,52.74%,6.87%,0.43%,0.36%,43.47%,55.02%,1.16%,0.00%,0.36%,Enfield,Enfield,London,EPN
E01001495,97.8,46.16%,27.43%,9.55%,7.17%,9.68%,47.59%,32.00%,12.38%,6.27%,1.77%,45.74%,32.96%,9.09%,9.76%,2.45%,46.76%,32.71%,12.42%,6.32%,1.79%,54.28%,37.28%,5.41%,1.42%,1.62%,49.73%,40.24%,7.03%,1.25%,1.75%,55.70%,38.01%,3.40%,1.26%,1.63%,Enfield,Enfield,London,EPN
E01001496,70.6,36.58%,51.61%,7.27%,1.78%,2.76%,37.90%,50.31%,8.82%,1.62%,1.35%,35.40%,54.31%,6.87%,1.66%,1.77%,36.39%,53.63%,7.00%,1.63%,1.35%,42.40%,48.23%,7.77%,1.05%,0.55%,39.19%,49.53%,10.06%,0.37%,0.85%,42.56%,54.07%,2.45%,0.37%,0.55%,Enfield,Enfield,London,EPN
E01001497,81.4,46.74%,46.35%,3.29%,0.97%,2.65%,47.61%,43.47%,7.22%,1.32%,0.38%,42.99%,49.22%,5.78%,0.77%,1.24%,44.18%,48.17%,5.94%,1.32%,0.38%,49.39%,43.45%,6.59%,0.58%,0.00%,46.04%,46.65%,7.31%,0.00%,0.00%,49.42%,49.71%,0.87%,0.00%,0.00%,Enfield,Enfield,London,EPN
E01001498,105.7,48.28%,26.30%,9.95%,6.62%,8.84%,49.29%,31.31%,10.73%,5.50%,3.17%,48.13%,31.84%,8.13%,7.32%,4.58%,47.63%,33.07%,10.47%,5.59%,3.23%,58.27%,32.58%,6.05%,1.64%,1.46%,52.19%,36.91%,7.61%,1.63%,1.66%,57.39%,35.65%,4.12%,1.36%,1.49%,Enfield,Enfield,London,EPN
E01001499,80.2,38.49%,54.20%,4.43%,1.26%,1.61%,39.36%,51.87%,6.93%,1.09%,0.75%,36.40%,56.61%,4.87%,1.37%,0.75%,37.26%,55.64%,5.26%,1.09%,0.75%,41.03%,50.86%,6.79%,1.00%,0.32%,39.22%,52.65%,7.34%,0.47%,0.32%,41.29%,55.59%,2.34%,0.47%,0.32%,Enfield,Enfield,London,EPN
E01001500,74.7,41.94%,46.42%,5.33%,2.26%,4.06%,42.99%,45.22%,8.81%,1.55%,1.43%,40.75%,49.02%,6.68%,1.70%,1.86%,41.53%,48.25%,7.24%,1.55%,1.43%,46.96%,44.76%,7.22%,0.74%,0.32%,43.73%,48.19%,7.16%,0.47%,0.44%,46.15%,50.74%,2.32%,0.47%,0.32%,Enfield,Enfield,London,EPN
E01001501,98.0,44.68%,24.65%,12.41%,11.63%,6.63%,45.44%,32.03%,18.08%,3.62%,0.83%,44.17%,33.49%,13.89%,7.06%,1.40%,43.92%,34.55%,17.02%,3.66%,0.84%,58.43%,33.93%,5.00%,1.60%,1.05%,59.69%,31.86%,6.12%,1.28%,1.05%,59.91%,35.14%,2.60%,1.29%,1.06%,Enfield,Enfield,London,EPN
E01001502,107.5,42.66%,33.98%,11.65%,6.83%,4.89%,43.88%,38.81%,13.06%,3.73%,0.53%,40.63%,41.46%,10.50%,6.35%,1.05%,40.39%,42.77%,12.52%,3.78%,0.54%,53.96%,35.95%,7.20%,1.58%,1.32%,51.45%,37.84%,7.73%,1.37%,1.60%,53.30%,40.44%,3.54%,1.38%,1.33%,Enfield,Enfield,London,EPN
E01001503,112.7,52.29%,37.87%,5.68%,1.68%,2.48%,52.82%,37.29%,7.46%,1.55%,0.89%,47.44%,43.48%,5.54%,2.31%,1.24%,47.92%,43.58%,6.06%,1.55%,0.89%,57.09%,34.99%,6.04%,1.60%,0.28%,54.79%,37.73%,6.13%,0.79%,0.56%,56.23%,41.13%,1.58%,0.79%,0.28%,Enfield,Enfield,London,EPN
E01001504,94.9,47.97%,38.27%,6.55%,4.90%,2.31%,49.89%,38.91%,8.58%,1.86%,0.76%,44.76%,43.21%,8.38%,2.55%,1.10%,46.57%,42.91%,7.87%,1.88%,0.76%,54.19%,37.70%,6.15%,0.84%,1.12%,52.68%,39.43%,6.24%,0.53%,1.12%,54.90%,41.31%,2.12%,0.53%,1.14%,Enfield,Enfield,London,EPN
E01001505,125.9,35.28%,40.12%,13.36%,6.95%,4.30%,36.69%,46.20%,11.89%,4.70%,0.52%,33.48%,48.50%,10.42%,6.42%,1.18%,34.49%,49.18%,11.05%,4.75%,0.53%,45.95%,43.34%,6.53%,2.32%,1.86%,42.82%,47.33%,6.10%,1.89%,1.86%,46.72%,47.41%,2.08%,1.91%,1.88%,Enfield,Enfield,London,EPN
E01001506,94.9,45.98%,26.08%,12.38%,6.74%,8.83%,47.40%,32.69%,13.95%,4.24%,1.72%,43.79%,36.24%,9.46%,8.12%,2.39%,43.93%,36.05%,13.94%,4.33%,1.76%,60.43%,31.76%,5.52%,0.84%,1.45%,57.96%,33.92%,6.00%,0.65%,1.47%,60.48%,34.79%,2.60%,0.65%,1.48%,Enfield,Enfield,London,EPN
E01001507,103.2,39.28%,17.04%,26.67%,10.29%,6.72%,40.57%,39.23%,13.95%,5.12%,1.14%,38.86%,39.13%,13.18%,6.95%,1.88%,37.43%,41.77%,14.34%,5.28%,1.17%,70.52%,21.17%,4.43%,1.55%,2.33%,68.99%,21.96%,5.12%,1.60%,2.33%,69.90%,22.89%,3.32%,1.48%,2.40%,Enfield,Enfield,London,EPN
E01001508,126.6,47.26%,21.63%,12.47%,8.55%,10.09%,48.10%,29.99%,12.77%,8.57%,0.57%,45.57%,31.64%,8.78%,9.20%,4.81%,45.18%,32.44%,13.09%,8.70%,0.58%,59.85%,31.85%,4.36%,1.72%,2.22%,58.64%,32.11%,5.44%,1.58%,2.22%,60.16%,33.36%,2.87%,1.37%,2.25%,Enfield,Enfield,London,EPN
E01001509,109.2,27.35%,23.95%,36.20%,7.41%,5.10%,27.38%,56.25%,10.62%,4.39%,1.37%,24.65%,57.67%,9.11%,6.97%,1.60%,23.76%,59.89%,10.48%,4.47%,1.39%,67.36%,23.86%,5.04%,1.47%,2.27%,67.67%,23.16%,5.55%,1.34%,2.27%,67.13%,26.19%,3.02%,1.36%,2.31%,Enfield,Enfield,London,EPN
E01001510,52.6,44.76%,5.31%,25.72%,10.91%,13.29%,44.88%,27.19%,18.50%,7.70%,1.74%,44.88%,24.27%,14.93%,12.34%,3.59%,39.54%,29.01%,21.10%,8.44%,1.91%,71.49%,19.40%,4.80%,1.78%,2.53%,72.49%,17.04%,6.20%,1.74%,2.54%,68.00%,22.12%,5.30%,1.80%,2.77%,Enfield,Enfield,London,EPN
E01001511,88.1,51.62%,34.71%,5.85%,2.40%,5.42%,52.41%,34.50%,8.05%,3.30%,1.73%,48.04%,39.39%,5.43%,4.71%,2.43%,48.94%,39.09%,6.91%,3.31%,1.74%,56.54%,34.71%,5.91%,1.80%,1.04%,53.12%,38.21%,6.03%,1.61%,1.04%,56.46%,38.94%,2.25%,1.31%,1.04%,Enfield,Enfield,London,EPN
E01001512,107.4,67.29%,19.12%,10.03%,2.10%,1.46%,67.60%,26.46%,5.05%,0.59%,0.29%,65.94%,28.43%,4.14%,0.80%,0.69%,46.35%,45.30%,6.95%,0.94%,0.47%,79.66%,16.97%,2.96%,0.28%,0.13%,63.55%,30.38%,5.76%,0.10%,0.21%,67.50%,31.32%,0.88%,0.10%,0.21%,Enfield,Enfield,London,EPN
